"","time","well","row","col","value","condition"
"455","16.6666666666667","A5","A","5","39.419795221843","B"
"456","16.6666666666667","A6","A","6","41.0211267605634","B"
"457","16.6666666666667","A7","A","7","74.8263888888889","C"
"458","16.6666666666667","A8","A","8","74.036850921273","C"
"459","16.6666666666667","A9","A","9","67.6369863013699","C"
"460","17","A1","A","1","37.3239436619718","A"
"461","17","A2","A","2","40.3846153846154","A"
"462","17","A3","A","3","39.3782383419689","A"
"463","17","A4","A","4","39.3103448275862","B"
"464","17","A5","A","5","38.5665529010239","B"
"465","17","A6","A","6","40.8450704225352","B"
"466","17","A7","A","7","74.1319444444445","C"
"467","17","A8","A","8","73.1993299832496","C"
"468","17","A9","A","9","66.6095890410959","C"
"469","17.3333333333333","A1","A","1","37.6760563380282","A"
"470","17.3333333333333","A2","A","2","39.1608391608392","A"
"471","17.3333333333333","A3","A","3","39.5509499136442","A"
"472","17.3333333333333","A4","A","4","38.1034482758621","B"
"473","17.3333333333333","A5","A","5","39.5904436860068","B"
"474","17.3333333333333","A6","A","6","41.5492957746479","B"
"475","17.3333333333333","A7","A","7","73.2638888888889","C"
"476","17.3333333333333","A8","A","8","72.6968174204355","C"
"477","17.3333333333333","A9","A","9","65.9246575342466","C"
"478","17.6666666666667","A1","A","1","37.1478873239437","A"
"479","17.6666666666667","A2","A","2","38.6363636363636","A"
"480","17.6666666666667","A3","A","3","37.4784110535406","A"
"481","17.6666666666667","A4","A","4","40.1724137931035","B"
"482","17.6666666666667","A5","A","5","39.9317406143345","B"
"483","17.6666666666667","A6","A","6","39.9647887323944","B"
"484","17.6666666666667","A7","A","7","73.0902777777778","C"
"485","17.6666666666667","A8","A","8","72.6968174204355","C"
"486","17.6666666666667","A9","A","9","64.8972602739726","C"
"487","18","A1","A","1","36.6197183098592","A"
"488","18","A2","A","2","38.1118881118881","A"
"489","18","A3","A","3","38.3419689119171","A"
"490","18","A4","A","4","39.4827586206897","B"
"491","18","A5","A","5","39.5904436860068","B"
"492","18","A6","A","6","39.9647887323944","B"
"493","18","A7","A","7","71.3541666666667","C"
"494","18","A8","A","8","72.1943048576214","C"
"495","18","A9","A","9","64.041095890411","C"
